code_pays,pays,wpid_random,wgt,sexe,age,education,quintile_revenu,actif,account,account_fin,account_mob,mobileowner,fin48_id_nat,fin2_carte_debit,fin3_carte_nom_propre,fin4_carte_utilisee_12m,fin5_mobile_acces_compte,fin6_mobile_solde,fin7_carte_credit,fin8_carte_credit_utilisee,fin9_depot_12m,fin10_retrait_12m,fin11a_trop_loin,fin11b_trop_cher,fin11c_docs_manquants,fin11d_manque_confiance,fin11e_religion,fin11f_manque_argent,fin11g_famille_a_compte,fin11h_pas_besoin,fin14a_paiement_enligne,fin14b_achat_enligne,saved,fin15_epargne_agri_biz,fin16_epargne_retraite,fin17a_epargne_inst_fin,fin17b_epargne_tontine,epargne_totale,borrowed,fin19_pret_immo,fin20_emprunt_sante,fin21_emprunt_agri_biz,fin22a_emprunt_inst_fin,fin22b_emprunt_famille,fin22c_emprunt_tontine,fin24_fonds_urgence,fin25_source_urgence,fin26_envoi_transfert,fin27a_envoi_via_fi,fin27b_envoi_via_mobile,fin27c1_envoi_especes,fin27c2_envoi_mto,fin28_recep_transfert,fin29a_recep_via_fi,fin29b_recep_via_mobile,fin29c1_recep_especes,fin29c2_recep_mto,fin30_paie_factures,fin31a_factures_compte,fin31b_factures_mobile,fin31c_factures_especes,fin32_salaire_12m,fin33_secteur_public,fin34a_salaire_compte,fin34b_salaire_mobile,fin34c1_salaire_especes,fin34c2_salaire_carte,fin37_transferts_etat,fin38_pension_etat,fin39a_etat_compte,fin39b_etat_mobile,fin39c1_etat_especes,fin39c2_etat_carte,fin42_paie_agri,fin43a_agri_compte,fin43b_agri_mobile,fin43c1_agri_especes,fin43c2_agri_carte,fin46_paie_auto_emploi,fin47a_autoemploi_compte,fin47b_autoemploi_mobile,fin47c1_autoemploi_especes,fin47c2_autoemploi_carte,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_cash,flag_fin2_carte_debit,flag_fin5_mobile_acces_compte,flag_fin27b_envoi_via_mobile,flag_saved,flag_age
BEN,Bénin,165651123,0.319004039745671,Masculin,24,Secondaire,20% les plus riches,Actif,1,1,1,1,1,0,,,1,1,0,,1,1,,,,,,,,,0,0,1,1,0,0,1,2,1,0,0,0,1,0,0,1,Epargne,1,0,1,,,1,0,1,,,0,,,,1,1,1,0,,,1,0,0,0,1,0,0,,,,,,,,,,1,2,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,184456294,0.467776084221555,Masculin,20,Secondaire,4e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,131475936,0.793122723309529,Feminin,30,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,192639584,0.793122723309529,Feminin,30,Primaire ou moins,4e quintile,Inactif,0,0,0,0,,0,,,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,154814024,0.787050994814011,Masculin,25,Superieur,2e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,193735099,0.581208181952699,Masculin,25,Superieur,3e quintile (median),Actif,1,1,1,1,1,1,1,0,1,1,0,,0,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,0,0,0,1,,1,Famille ou amis,1,0,1,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,193964518,1.03943116180332,Feminin,27,Superieur,20% les plus riches,Actif,1,1,1,1,1,0,,,0,0,0,,1,1,,,,,,,,,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,Salaire ou travail,0,,,,,1,0,1,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,1,0,1,,,4,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,150518830,0.286061246516387,Feminin,25,Secondaire,3e quintile (median),Actif,1,1,0,1,1,1,0,,,,1,1,1,0,,,,,,,,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,127268281,0.836735155363881,Masculin,19,Primaire ou moins,2e quintile,Inactif,1,1,0,1,0,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,0,0,,,,,,4,4,4,3,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,152697720,1.09848552043145,Masculin,20,Secondaire,2e quintile,Inactif,0,0,0,1,1,0,,,,,0,,,,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,140182165,0.319004039745671,Masculin,18,Secondaire,20% les plus riches,Actif,0,0,0,0,1,0,,,,,0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Salaire ou travail,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,177209907,0.307653067322687,Feminin,32,Secondaire,2e quintile,Inactif,0,0,0,1,1,0,,,,,0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,165002549,1.65980496530313,Feminin,25,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,0,0,,,0,1,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,1,Emprunt (banque ou employeur),1,1,1,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,160521930,1.02209564010776,Feminin,21,Secondaire,4e quintile,Inactif,0,0,0,0,0,0,,,,,0,,,,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,142805693,0.286061246516387,Feminin,23,Secondaire,20% les plus pauvres,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,0,,0,,,,,1,1,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,147878388,0.707844244086764,Feminin,30,Secondaire,4e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,181150561,0.497950997165027,Feminin,18,Primaire ou moins,20% les plus riches,Actif,0,0,0,1,1,0,,,,,0,,,,,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,,,,0,,,,,,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,5,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,147541246,0.511769976874476,Masculin,45,Secondaire,3e quintile (median),Inactif,0,0,0,1,0,0,,,,,0,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,138036063,0.336869597699504,Masculin,20,Secondaire,2e quintile,Actif,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,Famille ou amis,1,1,1,,,1,1,1,,,1,1,1,,1,1,1,1,,,0,0,,,,,1,0,1,,,,,,,,1,4,4,1,1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,176877340,0.793122723309529,Feminin,28,Primaire ou moins,2e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1,Autre source,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,123959724,2.42210251237566,Feminin,25,Primaire ou moins,3e quintile (median),Actif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,Vente d actifs,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,158990738,2.19285676755712,Masculin,19,Primaire ou moins,4e quintile,Actif,0,0,0,1,0,0,,,,,1,1,,,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,,1,Salaire ou travail,1,0,0,1,0,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,208656694,2.23800572229455,Feminin,20,Primaire ou moins,20% les plus pauvres,Actif,1,1,0,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,1,0,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,138357723,2.60127191969687,Feminin,37,Primaire ou moins,20% les plus pauvres,Inactif,1,1,0,1,1,0,,,1,1,0,,1,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,1,Salaire ou travail,1,1,1,,,1,1,1,,,1,0,0,1,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,170024044,2.00024544087972,Feminin,28,Primaire ou moins,4e quintile,Inactif,1,1,0,1,0,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,0,1,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,180032245,1.95351327397227,Masculin,25,Primaire ou moins,20% les plus pauvres,Actif,1,1,0,1,0,1,1,1,0,0,0,,0,1,,,,,,,,,0,0,1,1,0,1,0,2,1,1,1,0,0,0,,0,,0,,,,,1,1,1,,,0,,,,0,,,,,,0,0,,,,,1,1,0,,,,,,,,4,4,4,1,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,153334883,2.86061246516387,Masculin,42,Primaire ou moins,4e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,,1,0,0,1,1,1,0,0,1,1,0,,,,1,0,0,0,1,0,0,0,,,,,1,0,0,1,0,,,,,,2,4,4,2,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,177478146,0.286061246516387,Feminin,25,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,,0,,,,,0,,,,,1,0,,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,174479212,1.39958516000592,Feminin,99,Primaire ou moins,2e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE
BEN,Bénin,154518338,1.12112640598556,Feminin,35,Primaire ou moins,4e quintile,Actif,0,0,0,0,0,0,,,,,0,,,,1,,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,Epargne,0,,,,,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,146866399,1.63715390709305,Feminin,33,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,0,,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,3,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,197190297,0.721898191308896,Feminin,45,Primaire ou moins,20% les plus pauvres,Inactif,0,0,0,1,0,0,,,,,0,,,,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,178704795,2.6058572333844,Feminin,35,Primaire ou moins,20% les plus pauvres,Actif,1,1,0,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,0,0,1,0,0,1,1,2,1,1,0,1,1,0,0,1,Vente d actifs,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,154904395,0.51971558090166,Feminin,27,Secondaire,4e quintile,Actif,1,1,0,0,1,1,1,0,0,0,0,,1,1,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,191588460,2.86061246516387,Masculin,25,Primaire ou moins,4e quintile,Actif,0,0,0,0,1,0,,,,,0,,,,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,2,1,0,0,0,0,0,,0,,1,0,0,0,1,0,,,,,0,,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,3,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,169749892,0.712529940899924,Feminin,19,Primaire ou moins,2e quintile,Actif,0,0,0,1,0,,,,,,,,,,0,,0,1,1,1,0,1,0,0,1,1,1,0,1,3,1,0,1,1,0,1,1,1,Epargne,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,0,1,0,0,0,0,1,0,0,0,0,,,,,,4,4,3,3,3,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,153216295,0.780756196168799,Masculin,28,Secondaire,20% les plus riches,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Salaire ou travail,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,133060183,1.96094304678051,Feminin,20,Primaire ou moins,3e quintile (median),Actif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,139995373,0.568306755725143,Feminin,16,Secondaire,4e quintile,Inactif,1,1,0,1,0,1,1,0,0,0,0,,0,0,,,,,,,,,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,198068372,2.46993724516032,Feminin,25,Primaire ou moins,4e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Salaire ou travail,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,1,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,207796081,2.57477135072198,Feminin,47,Primaire ou moins,20% les plus riches,Actif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,210778776,0.31355061467917,Masculin,23,Secondaire,4e quintile,Inactif,0,0,0,1,1,0,,,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,0,1,0,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,135125719,2.86061246516387,Feminin,20,Primaire ou moins,2e quintile,Actif,0,0,0,0,0,0,,,,,0,,,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,169241715,0.467776084221555,Masculin,18,Secondaire,3e quintile (median),Inactif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,200302712,0.286061246516387,Feminin,27,Secondaire,3e quintile (median),Inactif,0,0,0,1,1,0,,,,,0,,,,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,2,1,0,1,0,0,1,0,0,,1,0,1,,,0,,,,,1,0,1,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,1,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,179371896,0.428401961654513,Feminin,25,Primaire ou moins,3e quintile (median),Inactif,0,0,0,0,0,0,,,,,0,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,209373911,1.20096911706897,Masculin,49,Primaire ou moins,4e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,Salaire ou travail,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,150068547,2.82880562684519,Feminin,33,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,145439539,1.65980496530313,Feminin,27,Primaire ou moins,2e quintile,Actif,1,1,1,1,1,0,,,0,0,0,,1,1,,,,,,,,,0,0,1,1,0,1,0,2,1,0,0,1,1,0,,1,Salaire ou travail,0,,,,,0,,,,,1,0,0,1,1,0,0,1,,,0,0,,,,,1,0,0,1,0,,,,,,1,4,4,2,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,126442307,0.286061246516387,Masculin,24,Secondaire,4e quintile,Actif,1,0,1,1,0,0,,,,,0,,,,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,1,Epargne,1,0,1,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,196948597,2.56577283221068,Feminin,40,,2e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,0,,0,,,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,Epargne,0,,,,,0,,,,,1,0,1,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,1,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,125937188,0.811724475274377,Masculin,35,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,1,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,0,0,,,,,,4,4,4,3,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,159717881,0.710642211227512,Masculin,52,Secondaire,20% les plus pauvres,Inactif,1,0,1,1,0,0,,,,,1,0,,,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,0,,1,1,1,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,173079971,0.829902482651565,Feminin,32,Primaire ou moins,2e quintile,Actif,1,1,1,0,1,1,0,,,,0,,,,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,4,1,1,0,0,1,1,1,1,Salaire ou travail,1,0,0,1,0,1,0,0,0,0,1,1,0,,0,,,,,,1,0,1,0,,,1,1,0,,,,,,,,4,1,4,1,1,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,155756801,0.419408196786812,Feminin,57,Secondaire,3e quintile (median),Actif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,,1,0,0,1,0,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,116382389,1.674543506866,Masculin,23,Secondaire,20% les plus riches,Actif,1,1,0,1,1,0,,,0,0,0,,1,1,,,,,,,,,0,0,1,1,1,1,0,3,0,0,0,0,0,0,,1,Salaire ou travail,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,148344436,0.286061246516387,Masculin,65,Secondaire,20% les plus riches,Inactif,1,1,0,1,1,0,,,0,0,0,,0,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Salaire ou travail,1,1,1,,,0,,,,,1,0,0,1,0,,,,,,0,1,1,0,,,0,,,,,0,,,,,4,4,1,4,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,111837680,0.286061246516387,Masculin,40,Secondaire,20% les plus riches,Actif,1,1,0,1,1,1,1,0,0,0,0,,1,1,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,1,Epargne,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,,,0,0,,,,,1,0,0,1,0,,,,,,1,4,4,2,2,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,156845042,2.85070204497389,Masculin,27,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,1,1,1,0,0,0,0,,0,0,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,Famille ou amis,1,1,0,,,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,145391124,1.39804439979221,Masculin,25,Secondaire,3e quintile (median),Actif,1,1,0,1,1,0,,,0,0,0,,0,1,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,Epargne,1,1,0,,,1,0,0,1,0,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,201643425,0.771875165242271,Masculin,60,Primaire ou moins,20% les plus pauvres,Actif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,1,0,0,1,2,1,0,0,0,0,1,1,0,,1,0,0,0,1,0,,,,,1,0,0,1,1,1,0,0,0,1,0,0,,,,,1,0,0,0,0,,,,,,1,4,4,3,2,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,183433800,1.5615123923376,Masculin,31,Secondaire,20% les plus pauvres,Inactif,1,0,1,1,1,0,,,,,0,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,Famille ou amis,1,0,1,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
